waiting_num,holiday_or_peak_season,journey_month,target,holiday_waiting_interaction
0,1,1,1,0
0,1,1,1,0
192,1,1,1,192
152,1,1,0,152
78,0,1,0,0
0,1,1,1,0
0,0,1,1,0
194,1,1,0,194
26,1,1,1,26
0,0,1,1,0
0,1,1,1,0
0,0,1,1,0
0,0,1,1,0
0,0,2,1,0
0,0,2,1,0
151,0,2,0,0
0,0,2,1,0
0,0,2,1,0
0,0,2,1,0
0,1,2,1,0
78,1,2,1,78
189,1,2,0,189
130,0,2,0,0
49,1,2,0,49
165,0,2,0,0
34,0,2,1,0
0,1,2,1,0
148,0,2,0,0
0,0,2,1,0
143,1,2,0,143
0,1,2,1,0
0,0,2,1,0
0,0,2,1,0
142,1,2,0,142
0,0,2,1,0
0,1,2,1,0
0,1,2,0,0
0,1,2,1,0
0,0,2,1,0
170,1,2,0,170
0,0,2,1,0
0,0,3,1,0
0,1,3,1,0
14,1,3,1,14
0,0,3,1,0
82,1,3,1,82
0,1,3,1,0
16,0,3,1,0
0,1,3,1,0
0,1,3,1,0
0,0,3,1,0
0,1,3,1,0
0,1,3,1,0
0,0,3,1,0
139,0,3,0,0
43,1,3,1,43
5,0,3,1,0
48,1,3,1,48
14,1,3,1,14
163,0,3,0,0
106,1,3,0,106
0,1,3,1,0
0,1,3,1,0
0,0,3,1,0
0,0,3,1,0
112,0,3,0,0
0,1,3,1,0
4,0,3,1,0
0,1,3,1,0
0,0,3,1,0
0,0,3,1,0
127,1,3,0,127
0,0,4,1,0
0,1,4,1,0
0,1,4,1,0
0,0,4,1,0
0,0,4,1,0
43,1,4,1,43
0,1,4,1,0
0,1,4,1,0
105,1,4,0,105
40,1,4,1,40
145,1,4,0,145
0,1,4,1,0
3,1,4,1,3
0,0,4,1,0
193,1,4,0,193
52,0,4,1,0
0,0,4,1,0
0,1,4,1,0
0,1,4,1,0
0,1,4,1,0
0,0,4,1,0
0,0,4,1,0
158,0,4,0,0
0,0,4,1,0
0,1,4,1,0
0,0,4,1,0
0,1,4,1,0
0,0,4,1,0
0,0,4,1,0
0,1,4,1,0
122,0,5,0,0
0,1,5,1,0
0,1,5,1,0
0,1,5,1,0
15,1,5,1,15
0,0,5,1,0
0,1,5,1,0
0,1,5,1,0
141,1,5,0,141
0,0,5,1,0
0,0,5,1,0
0,1,5,0,0
178,0,5,0,0
0,1,5,1,0
0,0,5,1,0
190,0,5,0,0
0,0,5,0,0
47,1,5,0,47
156,0,5,0,0
0,0,5,1,0
1,0,5,1,0
0,0,5,1,0
0,1,5,1,0
28,1,5,1,28
0,1,5,1,0
0,1,5,1,0
122,1,5,0,122
0,1,5,1,0
0,1,5,1,0
122,0,5,0,0
114,1,5,0,114
0,0,6,1,0
126,1,6,0,126
0,0,6,1,0
0,0,6,1,0
0,0,6,1,0
0,0,6,1,0
0,0,6,0,0
0,0,6,1,0
0,1,6,1,0
0,0,6,1,0
0,0,6,1,0
197,0,6,0,0
0,0,6,1,0
0,1,6,1,0
0,1,6,1,0
182,1,6,0,182
0,1,6,1,0
177,1,6,0,177
0,1,6,1,0
0,1,6,1,0
198,0,6,0,0
0,0,6,1,0
0,0,6,1,0
132,1,6,0,132
160,0,6,0,0
0,0,6,1,0
0,0,6,1,0
0,1,6,1,0
105,0,6,0,0
0,1,6,1,0
0,0,7,1,0
0,1,7,1,0
0,1,7,1,0
51,1,7,1,51
0,0,7,1,0
0,1,7,1,0
0,0,7,1,0
0,1,7,1,0
0,1,7,1,0
60,1,7,1,60
182,0,7,0,0
0,0,7,1,0
0,0,7,1,0
128,0,7,0,0
36,0,7,1,0
0,0,7,1,0
0,0,7,1,0
108,1,7,0,108
0,1,7,1,0
0,1,7,1,0
0,0,7,1,0
0,0,7,1,0
0,1,7,1,0
0,0,7,1,0
0,0,7,0,0
0,1,7,1,0
0,0,7,1,0
0,0,7,1,0
192,0,7,0,0
0,1,7,1,0
0,0,7,1,0
0,0,8,1,0
0,0,8,1,0
0,1,8,1,0
25,1,8,1,25
0,1,8,1,0
0,0,8,1,0
0,1,8,1,0
193,0,8,0,0
24,0,8,1,0
164,0,8,0,0
0,0,8,1,0
0,0,8,1,0
14,0,8,1,0
0,1,8,1,0
21,0,8,1,0
29,0,8,1,0
32,0,8,1,0
0,1,8,1,0
135,1,8,0,135
17,1,8,1,17
0,0,8,1,0
0,0,8,1,0
0,1,8,1,0
0,1,8,1,0
0,0,8,1,0
111,0,8,0,0
0,1,8,1,0
0,0,8,1,0
0,1,8,1,0
0,1,8,1,0
0,1,8,1,0
108,1,9,0,108
0,1,9,1,0
103,1,9,0,103
0,1,9,1,0
155,0,9,0,0
72,1,9,1,72
0,0,9,1,0
0,0,9,1,0
0,0,9,1,0
70,0,9,0,0
169,0,9,0,0
54,1,9,1,54
0,1,9,1,0
0,0,9,1,0
98,0,9,1,0
0,1,9,1,0
0,1,9,1,0
125,0,9,0,0
0,0,9,1,0
0,0,9,1,0
186,0,9,0,0
56,1,9,1,56
171,0,9,0,0
0,1,9,1,0
0,0,9,1,0
36,1,9,1,36
167,0,9,0,0
0,1,9,1,0
66,1,9,1,66
0,0,9,1,0
0,0,10,1,0
77,0,10,1,0
0,0,10,1,0
0,0,10,1,0
0,0,10,1,0
0,1,10,1,0
0,0,10,1,0
131,1,10,1,131
180,1,10,0,180
0,0,10,1,0
0,1,10,1,0
0,1,10,1,0
0,0,10,1,0
91,1,10,0,91
0,1,10,1,0
60,0,10,1,0
0,0,10,1,0
0,1,10,1,0
62,0,10,1,0
0,1,10,1,0
0,0,10,1,0
0,0,10,1,0
0,0,10,1,0
0,0,10,1,0
0,0,10,1,0
0,1,10,1,0
0,1,10,1,0
0,1,10,1,0
0,0,10,1,0
0,1,10,1,0
0,1,10,1,0
0,0,11,1,0
0,1,11,1,0
140,0,11,0,0
45,1,11,1,45
164,0,11,0,0
171,0,11,0,0
106,0,11,0,0
0,1,11,1,0
53,0,11,1,0
0,1,11,1,0
0,1,11,1,0
0,0,11,1,0
161,1,11,0,161
0,1,11,1,0
86,1,11,1,86
0,1,11,1,0
181,0,11,0,0
172,0,11,1,0
0,1,11,1,0
178,1,11,0,178
0,1,11,1,0
0,1,11,1,0
4,0,11,1,0
0,0,11,1,0
12,1,11,1,12
69,1,11,1,69
139,1,11,0,139
139,1,11,0,139
0,1,11,1,0
0,0,11,1,0
0,0,12,1,0
0,1,12,1,0
0,0,12,1,0
0,1,12,1,0
0,0,12,1,0
0,1,12,1,0
0,0,12,1,0
0,1,12,1,0
0,1,12,1,0
0,0,12,1,0
0,1,12,1,0
82,0,12,1,0
112,0,12,1,0
137,0,12,0,0
41,1,12,1,41
0,1,12,1,0
63,1,12,1,63
0,0,12,1,0
0,0,12,1,0
105,0,12,1,0
0,0,12,1,0
44,1,12,1,44
0,0,12,1,0
0,0,12,1,0
171,0,12,0,0
0,1,12,1,0
0,1,12,1,0
0,1,12,1,0
0,1,12,1,0
0,1,12,1,0
0,0,12,1,0
0,1,1,1,0
0,0,1,1,0
117,0,1,0,0
0,0,1,1,0
0,0,1,0,0
0,1,1,1,0
20,0,1,1,0
0,1,1,1,0
0,1,1,1,0
0,0,1,1,0
0,1,1,1,0
0,1,1,1,0
180,1,1,0,180
25,0,1,1,0
188,0,1,0,0
192,1,1,1,192
0,0,1,1,0
0,1,1,1,0
126,1,1,0,126
0,0,1,1,0
0,1,1,1,0
0,1,1,1,0
0,1,1,1,0
172,0,1,0,0
92,0,1,1,0
125,1,1,0,125
0,0,1,1,0
0,1,1,1,0
78,0,1,1,0
0,0,1,1,0
26,1,1,1,26
0,1,2,1,0
0,1,2,1,0
0,1,2,1,0
0,1,2,1,0
0,1,2,1,0
0,0,2,1,0
130,1,2,0,130
105,0,2,0,0
0,0,2,1,0
56,0,2,1,0
146,1,2,0,146
0,0,2,1,0
0,1,2,1,0
0,1,2,1,0
0,0,2,1,0
0,0,2,1,0
0,0,2,1,0
0,0,2,1,0
0,0,2,1,0
0,0,2,1,0
0,1,2,1,0
3,0,2,1,0
0,1,2,1,0
0,0,2,1,0
0,0,2,1,0
0,1,2,1,0
28,1,2,1,28
0,1,2,1,0
0,1,2,1,0
0,1,3,1,0
93,1,3,1,93
0,1,3,1,0
0,0,3,1,0
47,1,3,1,47
97,0,3,1,0
0,1,3,1,0
0,0,3,1,0
0,1,3,1,0
60,0,3,1,0
45,0,3,1,0
0,0,3,1,0
0,1,3,1,0
0,0,3,0,0
0,0,3,1,0
0,0,3,1,0
0,0,3,1,0
0,0,3,1,0
149,1,3,0,149
11,0,3,1,0
3,1,3,1,3
69,1,3,0,69
173,0,3,0,0
0,0,3,1,0
73,1,3,1,73
0,0,3,1,0
0,1,3,1,0
22,1,3,1,22
179,0,3,0,0
0,1,3,1,0
0,0,3,1,0
194,1,4,0,194
180,1,4,0,180
107,0,4,0,0
0,1,4,1,0
0,1,4,1,0
0,0,4,1,0
0,0,4,1,0
0,0,4,1,0
0,1,4,1,0
0,1,4,1,0
164,0,4,0,0
0,0,4,1,0
25,1,4,1,25
0,1,4,1,0
0,0,4,1,0
197,1,4,0,197
0,1,4,1,0
155,0,4,0,0
54,0,4,1,0
65,1,4,1,65
29,1,4,1,29
80,1,4,0,80
199,0,4,1,0
186,0,4,0,0
0,1,4,0,0
0,1,4,1,0
0,0,4,1,0
0,0,4,1,0
0,1,4,1,0
105,1,4,0,105
0,1,5,1,0
0,1,5,1,0
154,1,5,0,154
0,1,5,0,0
0,1,5,1,0
0,0,5,1,0
0,0,5,1,0
0,1,5,1,0
0,0,5,1,0
151,0,5,1,0
0,0,5,1,0
0,1,5,1,0
28,1,5,1,28
85,1,5,1,85
0,0,5,1,0
0,1,5,1,0
0,1,5,1,0
0,1,5,1,0
149,0,5,0,0
18,1,5,1,18
0,0,5,1,0
0,0,5,1,0
0,1,5,1,0
71,0,5,1,0
0,1,5,1,0
0,0,5,1,0
0,1,5,1,0
0,0,5,1,0
62,1,5,1,62
94,1,5,0,94
7,0,5,1,0
29,1,6,1,29
0,1,6,1,0
0,1,6,1,0
120,1,6,0,120
0,0,6,1,0
136,1,6,0,136
0,0,6,1,0
0,1,6,1,0
0,0,6,1,0
0,1,6,1,0
0,0,6,1,0
47,0,6,1,0
0,1,6,1,0
0,0,6,1,0
0,0,6,1,0
0,1,6,1,0
0,1,6,0,0
38,0,6,1,0
163,0,6,0,0
113,0,6,0,0
0,0,6,1,0
0,0,6,1,0
48,1,6,1,48
0,0,6,1,0
0,0,6,1,0
151,1,6,0,151
0,1,6,1,0
0,0,6,1,0
74,0,6,1,0
0,0,6,1,0
0,0,7,1,0
0,0,7,1,0
0,0,7,1,0
0,1,7,1,0
0,0,7,0,0
0,0,7,1,0
0,1,7,1,0
0,1,7,1,0
0,0,7,1,0
122,0,7,0,0
0,0,7,1,0
0,0,7,1,0
0,1,7,1,0
0,0,7,1,0
0,0,7,1,0
0,1,7,1,0
34,1,7,1,34
0,0,7,1,0
0,1,7,0,0
37,1,7,1,37
159,1,7,0,159
0,1,7,1,0
0,1,7,1,0
0,0,7,1,0
0,1,7,1,0
188,1,7,0,188
60,1,7,1,60
118,1,7,0,118
0,1,7,1,0
0,1,7,1,0
100,0,7,0,0
0,1,8,1,0
45,1,8,1,45
0,1,8,1,0
0,0,8,1,0
0,1,8,1,0
0,1,8,1,0
0,0,8,1,0
0,0,8,1,0
54,1,8,1,54
0,1,8,1,0
0,1,8,1,0
135,1,8,0,135
183,1,8,0,183
137,0,8,1,0
0,1,8,1,0
117,1,8,0,117
125,1,8,0,125
164,0,8,0,0
0,0,8,1,0
177,0,8,0,0
0,1,8,1,0
162,1,8,0,162
0,1,8,1,0
47,0,8,0,0
0,1,8,1,0
0,1,8,1,0
137,0,8,0,0
0,1,8,1,0
41,0,8,1,0
116,0,8,0,0
0,0,8,1,0
0,0,9,1,0
0,0,9,1,0
0,1,9,1,0
121,0,9,0,0
75,0,9,1,0
0,1,9,1,0
0,0,9,1,0
0,0,9,1,0
0,0,9,1,0
0,1,9,1,0
187,1,9,0,187
0,1,9,1,0
0,0,9,1,0
0,1,9,1,0
0,1,9,1,0
0,0,9,1,0
0,0,9,1,0
0,0,9,1,0
0,1,9,1,0
0,0,9,1,0
0,0,9,1,0
57,1,9,1,57
0,1,9,1,0
0,0,9,1,0
0,1,9,1,0
0,1,9,1,0
124,0,9,0,0
0,1,9,1,0
0,0,9,0,0
173,1,9,0,173
144,0,10,0,0
22,1,10,1,22
0,1,10,1,0
0,1,10,1,0
14,0,10,1,0
169,1,10,0,169
0,0,10,1,0
0,1,10,1,0
114,1,10,0,114
0,1,10,1,0
0,1,10,1,0
24,1,10,1,24
36,1,10,1,36
0,1,10,1,0
0,1,10,1,0
41,1,10,1,41
0,1,10,1,0
56,0,10,1,0
0,0,10,1,0
197,0,10,0,0
0,1,10,1,0
0,1,10,1,0
175,0,10,0,0
0,1,10,1,0
0,0,10,1,0
0,0,10,1,0
0,1,10,1,0
56,0,10,1,0
0,0,10,1,0
0,1,10,1,0
0,1,10,1,0
0,0,11,1,0
100,1,11,0,100
0,1,11,1,0
0,0,11,1,0
0,0,11,1,0
122,0,11,0,0
0,0,11,1,0
132,0,11,0,0
35,1,11,1,35
116,1,11,0,116
0,1,11,1,0
71,0,11,1,0
0,0,11,1,0
0,1,11,1,0
0,1,11,1,0
0,0,11,1,0
26,1,11,1,26
0,1,11,1,0
173,1,11,0,173
0,1,11,1,0
0,0,11,1,0
0,1,11,1,0
131,0,11,0,0
30,1,11,1,30
0,0,11,1,0
0,0,11,1,0
87,1,11,1,87
56,1,11,1,56
0,1,11,1,0
144,0,11,0,0
0,1,12,1,0
33,0,12,1,0
0,0,12,1,0
0,0,12,1,0
74,0,12,0,0
0,1,12,1,0
195,1,12,0,195
0,1,12,1,0
64,0,12,1,0
138,1,12,0,138
0,1,12,1,0
183,1,12,0,183
98,1,12,1,98
0,0,12,1,0
0,0,12,1,0
38,0,12,1,0
0,0,12,1,0
0,0,12,1,0
39,0,12,1,0
0,0,12,1,0
0,1,12,1,0
0,1,12,1,0
187,0,12,0,0
0,0,12,1,0
0,0,12,1,0
0,0,12,1,0
102,1,12,0,102
0,1,12,1,0
76,1,12,1,76
0,0,12,1,0
65,0,12,1,0
0,1,1,1,0
86,0,1,1,0
45,1,1,1,45
177,0,1,0,0
16,0,1,1,0
0,0,1,1,0
0,1,1,0,0
0,1,1,1,0
0,1,1,1,0
0,0,1,1,0
0,0,1,1,0
112,1,1,0,112
0,0,1,0,0
0,1,1,1,0
0,0,1,1,0
28,0,1,0,0
0,1,1,1,0
0,0,1,1,0
0,1,1,1,0
0,0,1,1,0
0,0,1,1,0
151,0,1,0,0
0,1,1,1,0
0,0,1,1,0
0,0,1,1,0
6,0,1,1,0
0,1,1,1,0
0,0,1,1,0
0,0,1,1,0
0,1,1,1,0
126,1,1,0,126
0,1,2,1,0
0,0,2,1,0
0,0,2,1,0
0,1,2,1,0
74,1,2,1,74
0,0,2,1,0
0,0,2,1,0
0,1,2,1,0
182,0,2,0,0
0,1,2,1,0
152,1,2,0,152
0,0,2,1,0
112,0,2,0,0
33,0,2,0,0
135,1,2,0,135
0,0,2,1,0
139,1,2,0,139
155,1,2,0,155
0,0,2,1,0
0,1,2,1,0
0,0,2,1,0
0,1,2,1,0
198,0,2,0,0
129,0,2,0,0
0,1,2,1,0
158,0,2,0,0
0,1,2,1,0
0,0,2,1,0
60,0,3,1,0
161,0,3,0,0
0,0,3,1,0
138,1,3,0,138
0,0,3,1,0
0,1,3,1,0
197,0,3,0,0
0,0,3,1,0
157,0,3,0,0
153,1,3,1,153
166,1,3,0,166
0,0,3,1,0
0,0,3,1,0
0,1,3,1,0
0,1,3,1,0
151,1,3,1,151
133,1,3,0,133
0,0,3,1,0
0,0,3,1,0
93,1,3,1,93
0,1,3,1,0
0,1,3,1,0
0,0,3,1,0
0,1,3,1,0
0,0,3,1,0
0,1,3,1,0
190,1,3,0,190
0,0,3,1,0
0,1,3,1,0
0,1,3,1,0
56,1,3,1,56
0,0,4,1,0
0,0,4,1,0
0,1,4,1,0
0,0,4,1,0
0,0,4,1,0
93,0,4,0,0
0,0,4,1,0
114,1,4,0,114
0,0,4,1,0
34,0,4,1,0
0,1,4,1,0
0,1,4,1,0
0,0,4,1,0
68,0,4,1,0
80,0,4,1,0
0,0,4,1,0
0,0,4,1,0
0,0,4,1,0
0,0,4,1,0
120,1,4,0,120
0,1,4,1,0
0,1,4,1,0
0,0,4,1,0
0,0,4,1,0
118,1,4,0,118
26,1,4,1,26
0,0,4,1,0
0,0,4,1,0
0,1,4,1,0
0,1,4,1,0
0,1,5,1,0
0,0,5,1,0
160,1,5,0,160
90,0,5,1,0
102,0,5,0,0
156,1,5,0,156
33,1,5,1,33
0,1,5,1,0
0,1,5,1,0
0,1,5,1,0
0,1,5,1,0
120,0,5,0,0
0,0,5,1,0
153,0,5,0,0
106,1,5,1,106
0,1,5,1,0
0,0,5,1,0
0,1,5,1,0
126,1,5,0,126
0,1,5,1,0
0,0,5,1,0
0,0,5,1,0
0,1,5,1,0
0,1,5,1,0
0,1,5,1,0
0,1,5,1,0
0,0,5,1,0
19,0,5,1,0
47,1,5,1,47
59,0,5,0,0
0,1,5,1,0
101,0,6,0,0
0,1,6,1,0
81,0,6,1,0
0,0,6,1,0
4,0,6,1,0
102,1,6,1,102
0,0,6,1,0
1,0,6,1,0
0,0,6,1,0
174,0,6,0,0
0,0,6,1,0
66,1,6,1,66
0,0,6,1,0
0,1,6,1,0
124,0,6,0,0
18,1,6,0,18
31,1,6,1,31
0,1,6,1,0
0,0,6,1,0
0,1,6,1,0
63,1,6,1,63
14,1,6,1,14
0,0,6,1,0
179,1,6,0,179
35,0,6,1,0
173,1,6,0,173
0,1,6,1,0
0,1,6,1,0
0,0,6,1,0
0,0,6,1,0
0,0,7,1,0
0,1,7,1,0
17,0,7,1,0
0,1,7,1,0
0,0,7,1,0
0,0,7,1,0
0,1,7,1,0
0,1,7,1,0
155,1,7,0,155
0,1,7,1,0
0,1,7,1,0
140,1,7,0,140
0,0,7,1,0
0,0,7,1,0
126,0,7,0,0
0,0,7,1,0
0,1,7,1,0
98,1,7,0,98
180,1,7,0,180
0,0,7,1,0
110,0,7,0,0
0,0,7,1,0
0,1,7,1,0
0,0,7,1,0
0,0,7,1,0
137,1,7,0,137
190,0,7,0,0
7,1,7,1,7
0,1,7,1,0
0,1,7,1,0
131,1,7,0,131
46,1,8,1,46
0,0,8,1,0
122,1,8,0,122
0,0,8,1,0
103,1,8,1,103
0,1,8,1,0
0,1,8,1,0
0,1,8,1,0
5,1,8,1,5
76,0,8,1,0
45,0,8,1,0
0,1,8,1,0
0,0,8,0,0
0,1,8,1,0
0,0,8,1,0
0,0,8,1,0
107,0,8,0,0
32,0,8,1,0
178,0,8,0,0
131,0,8,0,0
176,1,8,0,176
0,0,8,1,0
129,0,8,0,0
0,0,8,1,0
0,1,8,1,0
86,1,8,1,86
33,1,8,1,33
0,1,8,1,0
0,0,8,1,0
0,1,8,1,0
0,0,8,1,0
0,0,9,1,0
0,0,9,1,0
0,0,9,1,0
0,1,9,1,0
0,0,9,1,0
24,1,9,1,24
0,1,9,1,0
0,1,9,1,0
180,1,9,0,180
0,0,9,1,0
0,0,9,1,0
7,0,9,1,0
0,0,9,1,0
0,0,9,1,0
200,0,9,0,0
0,0,9,1,0
0,1,9,1,0
53,1,9,1,53
48,1,9,1,48
0,0,9,1,0
0,1,9,1,0
0,1,9,1,0
0,1,9,1,0
0,0,9,1,0
39,0,9,1,0
0,0,9,1,0
0,0,9,1,0
0,1,9,1,0
0,0,9,1,0
107,0,9,0,0
0,0,10,1,0
109,1,10,0,109
0,0,10,1,0
0,1,10,1,0
0,0,10,1,0
77,0,10,1,0
0,1,10,1,0
0,1,10,1,0
0,1,10,1,0
193,0,10,0,0
0,1,10,1,0
0,1,10,1,0
113,0,10,0,0
176,0,10,0,0
0,0,10,1,0
0,1,10,1,0
0,1,10,1,0
0,1,10,1,0
192,0,10,0,0
0,1,10,1,0
42,0,10,1,0
139,0,10,0,0
147,1,10,0,147
200,1,10,0,200
0,0,10,1,0
69,0,10,1,0
0,1,10,1,0
0,0,10,1,0
0,0,10,1,0
0,0,10,1,0
0,1,10,1,0
31,1,11,1,31
0,0,11,1,0
0,1,11,1,0
0,0,11,1,0
104,0,11,0,0
0,0,11,1,0
0,0,11,1,0
0,0,11,1,0
0,0,11,1,0
0,0,11,1,0
0,0,11,1,0
0,1,11,1,0
158,1,11,0,158
0,0,11,1,0
39,1,11,1,39
0,1,11,1,0
16,1,11,1,16
128,1,11,0,128
0,1,11,1,0
168,0,11,0,0
0,1,11,1,0
130,0,11,0,0
0,1,11,1,0
0,1,11,1,0
0,1,11,1,0
188,1,11,0,188
48,1,11,0,48
0,1,11,1,0
0,1,11,1,0
0,1,11,1,0
74,0,12,0,0
0,0,12,1,0
106,0,12,0,0
181,1,12,0,181
0,1,12,1,0
0,1,12,1,0
0,1,12,1,0
0,1,12,1,0
51,0,12,1,0
0,0,12,1,0
0,1,12,1,0
89,1,12,1,89
142,0,12,0,0
133,1,12,0,133
0,0,12,1,0
0,1,12,1,0
0,1,12,1,0
0,1,12,1,0
0,0,12,1,0
0,0,12,1,0
0,1,12,1,0
0,1,12,1,0
0,1,12,1,0
0,0,12,1,0
61,1,12,1,61
21,1,12,1,21
31,0,12,1,0
0,0,12,1,0
0,0,12,1,0
21,0,12,1,0
82,1,12,0,82
27,0,1,0,0
125,1,1,0,125
152,0,1,0,0
110,0,1,0,0
0,1,1,1,0
0,0,1,1,0
0,1,1,1,0
200,1,1,0,200
0,1,1,1,0
0,0,1,1,0
0,0,1,1,0
0,0,1,1,0
20,1,1,1,20
0,0,1,1,0
0,1,1,1,0
191,1,1,0,191
142,1,1,0,142
0,0,1,1,0
0,1,1,1,0
38,0,1,1,0
0,1,1,1,0
127,0,1,0,0
160,1,1,0,160
0,0,1,1,0
50,0,1,1,0
0,0,1,1,0
0,1,1,1,0
0,0,1,1,0
0,1,1,1,0
0,0,1,1,0
126,0,1,0,0
169,0,2,0,0
0,0,2,1,0
93,0,2,0,0
78,1,2,0,78
0,0,2,1,0
14,1,2,1,14
0,0,2,1,0
45,0,2,1,0
89,1,2,0,89
0,1,2,1,0
0,1,2,0,0
0,0,2,1,0
0,0,2,1,0
0,0,2,1,0
0,1,2,1,0
118,0,2,0,0
0,1,2,1,0
0,1,2,1,0
0,0,2,1,0
0,1,2,1,0
147,0,2,0,0
0,0,2,1,0
0,1,2,1,0
36,0,2,1,0
12,1,2,1,12
0,1,2,1,0
0,0,2,1,0
98,1,2,0,98
0,1,3,1,0
0,1,3,1,0
0,1,3,1,0
0,1,3,1,0
94,0,3,1,0
112,1,3,0,112
71,0,3,1,0
10,0,3,1,0
0,1,3,1,0
0,0,3,1,0
0,0,3,1,0
0,0,3,1,0
80,0,3,0,0
0,0,3,1,0
0,0,3,1,0
173,0,3,0,0
0,0,3,1,0
0,1,3,1,0
12,1,3,1,12
0,0,3,1,0
158,0,3,0,0
50,1,3,1,50
110,1,3,0,110
0,0,3,1,0
0,1,3,1,0
0,1,3,1,0
0,0,3,1,0
0,1,3,1,0
171,1,3,0,171
32,0,3,1,0
0,1,3,1,0
99,0,4,1,0
83,1,4,1,83
50,1,4,1,50
143,0,4,0,0
0,0,4,1,0
0,1,4,0,0
0,0,4,1,0
42,0,4,0,0
136,1,4,0,136
0,1,4,1,0
165,1,4,0,165
0,1,4,1,0
0,0,4,1,0
0,0,4,1,0
0,0,4,1,0
0,0,4,1,0
0,0,4,1,0
0,1,4,1,0
0,0,4,1,0
0,1,4,1,0
0,1,4,1,0
174,1,4,0,174
0,1,4,1,0
98,0,4,0,0
0,0,4,1,0
13,0,4,1,0
0,1,4,1,0
107,0,4,0,0
198,0,4,0,0
112,0,4,0,0
195,0,5,0,0
25,1,5,0,25
0,0,5,1,0
0,1,5,1,0
0,1,5,1,0
0,0,5,1,0
153,1,5,0,153
39,0,5,1,0
198,1,5,0,198
136,0,5,0,0
190,0,5,0,0
14,0,5,1,0
0,0,5,1,0
0,0,5,1,0
0,0,5,1,0
11,1,5,1,11
69,0,5,1,0
0,1,5,1,0
0,0,5,1,0
158,1,5,0,158
113,0,5,0,0
0,0,5,1,0
0,0,5,1,0
20,1,5,1,20
0,1,5,1,0
170,0,5,0,0
0,0,5,1,0
67,1,5,0,67
0,1,5,1,0
189,1,5,0,189
104,1,5,0,104
0,1,6,1,0
194,1,6,0,194
0,0,6,1,0
0,1,6,1,0
0,0,6,1,0
0,1,6,1,0
0,1,6,1,0
0,0,6,1,0
200,1,6,0,200
180,1,6,0,180
0,0,6,1,0
85,0,6,1,0
130,1,6,0,130
0,1,6,1,0
0,1,6,1,0
0,1,6,1,0
156,1,6,0,156
0,1,6,1,0
87,1,6,1,87
0,0,6,1,0
0,1,6,1,0
68,0,6,0,0
78,1,6,1,78
163,0,6,0,0
160,1,6,0,160
0,1,6,1,0
59,1,6,1,59
88,1,6,1,88
32,0,6,1,0
0,0,6,1,0
0,0,7,1,0
119,1,7,0,119
144,1,7,0,144
0,0,7,1,0
165,0,7,0,0
0,1,7,1,0
0,0,7,1,0
0,0,7,1,0
0,0,7,1,0
0,0,7,0,0
66,1,7,1,66
130,0,7,0,0
0,0,7,1,0
0,0,7,1,0
0,0,7,1,0
0,1,7,1,0
0,0,7,1,0
0,0,7,1,0
0,0,7,1,0
0,0,7,0,0
0,1,7,1,0
87,0,7,0,0
0,1,7,1,0
0,1,7,1,0
0,1,7,1,0
0,1,7,1,0
0,0,7,1,0
0,1,7,1,0
0,0,7,1,0
0,0,7,1,0
0,0,7,1,0
0,0,8,1,0
0,1,8,1,0
0,1,8,1,0
0,0,8,1,0
26,1,8,1,26
130,1,8,0,130
0,0,8,1,0
0,1,8,1,0
80,1,8,1,80
0,1,8,1,0
0,0,8,1,0
0,0,8,1,0
0,1,8,0,0
0,0,8,1,0
108,0,8,1,0
177,0,8,0,0
0,0,8,1,0
0,1,8,1,0
0,0,8,1,0
173,1,8,0,173
0,1,8,1,0
0,1,8,1,0
0,0,8,1,0
0,0,8,1,0
0,0,8,1,0
109,1,8,0,109
0,0,8,1,0
31,1,8,1,31
0,0,8,1,0
156,0,8,0,0
196,1,8,0,196
0,0,9,1,0
0,1,9,1,0
71,1,9,1,71
0,0,9,1,0
0,0,9,1,0
0,1,9,1,0
0,0,9,1,0
49,1,9,1,49
0,1,9,1,0
0,0,9,1,0
0,1,9,1,0
34,0,9,1,0
0,1,9,1,0
0,1,9,1,0
0,0,9,1,0
0,1,9,1,0
19,1,9,1,19
0,0,9,1,0
115,1,9,0,115
0,0,9,1,0
0,0,9,1,0
0,1,9,1,0
0,0,9,1,0
0,0,9,1,0
0,0,9,1,0
0,0,9,1,0
0,0,9,1,0
0,0,9,1,0
181,1,9,0,181
174,1,9,0,174
0,1,10,1,0
0,1,10,1,0
12,1,10,1,12
0,0,10,1,0
95,1,10,1,95
0,1,10,1,0
35,0,10,0,0
0,0,10,1,0
9,1,10,1,9
0,1,10,1,0
0,1,10,1,0
0,1,10,1,0
0,0,10,1,0
82,1,10,1,82
12,0,10,1,0
0,0,10,1,0
85,0,10,1,0
141,0,10,0,0
4,0,10,1,0
100,1,10,0,100
0,1,10,1,0
0,0,10,1,0
0,1,10,1,0
10,0,10,1,0
0,0,10,1,0
0,0,10,1,0
0,1,10,1,0
29,0,10,1,0
0,0,10,1,0
43,1,10,1,43
173,0,10,0,0
29,1,11,0,29
0,1,11,1,0
133,0,11,0,0
0,1,11,1,0
0,1,11,1,0
0,0,11,1,0
0,1,11,1,0
33,0,11,1,0
0,1,11,1,0
0,0,11,1,0
0,0,11,1,0
0,1,11,1,0
7,0,11,1,0
130,0,11,0,0
